;Absolute path;Relative path;Class
1112;D:\Programming\AP_Lab2\dataset\bay horse\1112.jpg;dataset\bay horse\1112.jpg;Bay horse
1113;D:\Programming\AP_Lab2\dataset\bay horse\1113.jpg;dataset\bay horse\1113.jpg;Bay horse
1114;D:\Programming\AP_Lab2\dataset\bay horse\1114.jpg;dataset\bay horse\1114.jpg;Bay horse
1115;D:\Programming\AP_Lab2\dataset\bay horse\1115.jpg;dataset\bay horse\1115.jpg;Bay horse
1116;D:\Programming\AP_Lab2\dataset\bay horse\1116.jpg;dataset\bay horse\1116.jpg;Bay horse
1117;D:\Programming\AP_Lab2\dataset\bay horse\1117.jpg;dataset\bay horse\1117.jpg;Bay horse
1118;D:\Programming\AP_Lab2\dataset\bay horse\1118.jpg;dataset\bay horse\1118.jpg;Bay horse
1119;D:\Programming\AP_Lab2\dataset\bay horse\1119.jpg;dataset\bay horse\1119.jpg;Bay horse
1120;D:\Programming\AP_Lab2\dataset\bay horse\1120.jpg;dataset\bay horse\1120.jpg;Bay horse
1121;D:\Programming\AP_Lab2\dataset\bay horse\1121.jpg;dataset\bay horse\1121.jpg;Bay horse
1122;D:\Programming\AP_Lab2\dataset\bay horse\1122.jpg;dataset\bay horse\1122.jpg;Bay horse
1123;D:\Programming\AP_Lab2\dataset\bay horse\1123.jpg;dataset\bay horse\1123.jpg;Bay horse
1124;D:\Programming\AP_Lab2\dataset\bay horse\1124.jpg;dataset\bay horse\1124.jpg;Bay horse
1125;D:\Programming\AP_Lab2\dataset\bay horse\1125.jpg;dataset\bay horse\1125.jpg;Bay horse
1126;D:\Programming\AP_Lab2\dataset\bay horse\1126.jpg;dataset\bay horse\1126.jpg;Bay horse
1127;D:\Programming\AP_Lab2\dataset\bay horse\1127.jpg;dataset\bay horse\1127.jpg;Bay horse
1128;D:\Programming\AP_Lab2\dataset\bay horse\1128.jpg;dataset\bay horse\1128.jpg;Bay horse
1129;D:\Programming\AP_Lab2\dataset\bay horse\1129.jpg;dataset\bay horse\1129.jpg;Bay horse
1130;D:\Programming\AP_Lab2\dataset\bay horse\1130.jpg;dataset\bay horse\1130.jpg;Bay horse
1131;D:\Programming\AP_Lab2\dataset\bay horse\1131.jpg;dataset\bay horse\1131.jpg;Bay horse
1132;D:\Programming\AP_Lab2\dataset\bay horse\1132.jpg;dataset\bay horse\1132.jpg;Bay horse
1133;D:\Programming\AP_Lab2\dataset\bay horse\1133.jpg;dataset\bay horse\1133.jpg;Bay horse
1134;D:\Programming\AP_Lab2\dataset\bay horse\1134.jpg;dataset\bay horse\1134.jpg;Bay horse
1135;D:\Programming\AP_Lab2\dataset\bay horse\1135.jpg;dataset\bay horse\1135.jpg;Bay horse
1136;D:\Programming\AP_Lab2\dataset\bay horse\1136.jpg;dataset\bay horse\1136.jpg;Bay horse
1137;D:\Programming\AP_Lab2\dataset\bay horse\1137.jpg;dataset\bay horse\1137.jpg;Bay horse
1138;D:\Programming\AP_Lab2\dataset\bay horse\1138.jpg;dataset\bay horse\1138.jpg;Bay horse
1139;D:\Programming\AP_Lab2\dataset\bay horse\1139.jpg;dataset\bay horse\1139.jpg;Bay horse
1140;D:\Programming\AP_Lab2\dataset\bay horse\1140.jpg;dataset\bay horse\1140.jpg;Bay horse
1141;D:\Programming\AP_Lab2\dataset\bay horse\1141.jpg;dataset\bay horse\1141.jpg;Bay horse
1142;D:\Programming\AP_Lab2\dataset\bay horse\1142.jpg;dataset\bay horse\1142.jpg;Bay horse
1143;D:\Programming\AP_Lab2\dataset\bay horse\1143.jpg;dataset\bay horse\1143.jpg;Bay horse
1144;D:\Programming\AP_Lab2\dataset\bay horse\1144.jpg;dataset\bay horse\1144.jpg;Bay horse
1145;D:\Programming\AP_Lab2\dataset\bay horse\1145.jpg;dataset\bay horse\1145.jpg;Bay horse
1146;D:\Programming\AP_Lab2\dataset\bay horse\1146.jpg;dataset\bay horse\1146.jpg;Bay horse
1147;D:\Programming\AP_Lab2\dataset\bay horse\1147.jpg;dataset\bay horse\1147.jpg;Bay horse
1148;D:\Programming\AP_Lab2\dataset\bay horse\1148.jpg;dataset\bay horse\1148.jpg;Bay horse
1149;D:\Programming\AP_Lab2\dataset\bay horse\1149.jpg;dataset\bay horse\1149.jpg;Bay horse
1150;D:\Programming\AP_Lab2\dataset\bay horse\1150.jpg;dataset\bay horse\1150.jpg;Bay horse
1151;D:\Programming\AP_Lab2\dataset\bay horse\1151.jpg;dataset\bay horse\1151.jpg;Bay horse
1152;D:\Programming\AP_Lab2\dataset\bay horse\1152.jpg;dataset\bay horse\1152.jpg;Bay horse
1153;D:\Programming\AP_Lab2\dataset\bay horse\1153.jpg;dataset\bay horse\1153.jpg;Bay horse
1154;D:\Programming\AP_Lab2\dataset\bay horse\1154.jpg;dataset\bay horse\1154.jpg;Bay horse
1155;D:\Programming\AP_Lab2\dataset\bay horse\1155.jpg;dataset\bay horse\1155.jpg;Bay horse
1156;D:\Programming\AP_Lab2\dataset\bay horse\1156.jpg;dataset\bay horse\1156.jpg;Bay horse
1157;D:\Programming\AP_Lab2\dataset\bay horse\1157.jpg;dataset\bay horse\1157.jpg;Bay horse
1158;D:\Programming\AP_Lab2\dataset\bay horse\1158.jpg;dataset\bay horse\1158.jpg;Bay horse
1159;D:\Programming\AP_Lab2\dataset\bay horse\1159.jpg;dataset\bay horse\1159.jpg;Bay horse
1160;D:\Programming\AP_Lab2\dataset\bay horse\1160.jpg;dataset\bay horse\1160.jpg;Bay horse
1161;D:\Programming\AP_Lab2\dataset\bay horse\1161.jpg;dataset\bay horse\1161.jpg;Bay horse
1162;D:\Programming\AP_Lab2\dataset\bay horse\1162.jpg;dataset\bay horse\1162.jpg;Bay horse
1163;D:\Programming\AP_Lab2\dataset\bay horse\1163.jpg;dataset\bay horse\1163.jpg;Bay horse
1164;D:\Programming\AP_Lab2\dataset\bay horse\1164.jpg;dataset\bay horse\1164.jpg;Bay horse
1165;D:\Programming\AP_Lab2\dataset\bay horse\1165.jpg;dataset\bay horse\1165.jpg;Bay horse
1166;D:\Programming\AP_Lab2\dataset\bay horse\1166.jpg;dataset\bay horse\1166.jpg;Bay horse
1167;D:\Programming\AP_Lab2\dataset\bay horse\1167.jpg;dataset\bay horse\1167.jpg;Bay horse
1168;D:\Programming\AP_Lab2\dataset\bay horse\1168.jpg;dataset\bay horse\1168.jpg;Bay horse
1169;D:\Programming\AP_Lab2\dataset\bay horse\1169.jpg;dataset\bay horse\1169.jpg;Bay horse
1170;D:\Programming\AP_Lab2\dataset\bay horse\1170.jpg;dataset\bay horse\1170.jpg;Bay horse
1171;D:\Programming\AP_Lab2\dataset\bay horse\1171.jpg;dataset\bay horse\1171.jpg;Bay horse
1172;D:\Programming\AP_Lab2\dataset\bay horse\1172.jpg;dataset\bay horse\1172.jpg;Bay horse
1173;D:\Programming\AP_Lab2\dataset\bay horse\1173.jpg;dataset\bay horse\1173.jpg;Bay horse
1174;D:\Programming\AP_Lab2\dataset\bay horse\1174.jpg;dataset\bay horse\1174.jpg;Bay horse
1175;D:\Programming\AP_Lab2\dataset\bay horse\1175.jpg;dataset\bay horse\1175.jpg;Bay horse
1176;D:\Programming\AP_Lab2\dataset\bay horse\1176.jpg;dataset\bay horse\1176.jpg;Bay horse
1177;D:\Programming\AP_Lab2\dataset\bay horse\1177.jpg;dataset\bay horse\1177.jpg;Bay horse
1178;D:\Programming\AP_Lab2\dataset\bay horse\1178.jpg;dataset\bay horse\1178.jpg;Bay horse
1179;D:\Programming\AP_Lab2\dataset\bay horse\1179.jpg;dataset\bay horse\1179.jpg;Bay horse
1180;D:\Programming\AP_Lab2\dataset\bay horse\1180.jpg;dataset\bay horse\1180.jpg;Bay horse
1181;D:\Programming\AP_Lab2\dataset\bay horse\1181.jpg;dataset\bay horse\1181.jpg;Bay horse
1182;D:\Programming\AP_Lab2\dataset\bay horse\1182.jpg;dataset\bay horse\1182.jpg;Bay horse
1183;D:\Programming\AP_Lab2\dataset\bay horse\1183.jpg;dataset\bay horse\1183.jpg;Bay horse
1184;D:\Programming\AP_Lab2\dataset\bay horse\1184.jpg;dataset\bay horse\1184.jpg;Bay horse
1185;D:\Programming\AP_Lab2\dataset\bay horse\1185.jpg;dataset\bay horse\1185.jpg;Bay horse
1186;D:\Programming\AP_Lab2\dataset\bay horse\1186.jpg;dataset\bay horse\1186.jpg;Bay horse
1187;D:\Programming\AP_Lab2\dataset\bay horse\1187.jpg;dataset\bay horse\1187.jpg;Bay horse
1188;D:\Programming\AP_Lab2\dataset\bay horse\1188.jpg;dataset\bay horse\1188.jpg;Bay horse
1189;D:\Programming\AP_Lab2\dataset\bay horse\1189.jpg;dataset\bay horse\1189.jpg;Bay horse
1190;D:\Programming\AP_Lab2\dataset\bay horse\1190.jpg;dataset\bay horse\1190.jpg;Bay horse
1191;D:\Programming\AP_Lab2\dataset\bay horse\1191.jpg;dataset\bay horse\1191.jpg;Bay horse
1192;D:\Programming\AP_Lab2\dataset\bay horse\1192.jpg;dataset\bay horse\1192.jpg;Bay horse
1193;D:\Programming\AP_Lab2\dataset\bay horse\1193.jpg;dataset\bay horse\1193.jpg;Bay horse
1194;D:\Programming\AP_Lab2\dataset\bay horse\1194.jpg;dataset\bay horse\1194.jpg;Bay horse
1195;D:\Programming\AP_Lab2\dataset\bay horse\1195.jpg;dataset\bay horse\1195.jpg;Bay horse
1196;D:\Programming\AP_Lab2\dataset\bay horse\1196.jpg;dataset\bay horse\1196.jpg;Bay horse
1197;D:\Programming\AP_Lab2\dataset\bay horse\1197.jpg;dataset\bay horse\1197.jpg;Bay horse
1198;D:\Programming\AP_Lab2\dataset\bay horse\1198.jpg;dataset\bay horse\1198.jpg;Bay horse
1199;D:\Programming\AP_Lab2\dataset\bay horse\1199.jpg;dataset\bay horse\1199.jpg;Bay horse
1200;D:\Programming\AP_Lab2\dataset\bay horse\1200.jpg;dataset\bay horse\1200.jpg;Bay horse
1201;D:\Programming\AP_Lab2\dataset\bay horse\1201.jpg;dataset\bay horse\1201.jpg;Bay horse
1202;D:\Programming\AP_Lab2\dataset\bay horse\1202.jpg;dataset\bay horse\1202.jpg;Bay horse
1203;D:\Programming\AP_Lab2\dataset\bay horse\1203.jpg;dataset\bay horse\1203.jpg;Bay horse
1204;D:\Programming\AP_Lab2\dataset\bay horse\1204.jpg;dataset\bay horse\1204.jpg;Bay horse
1205;D:\Programming\AP_Lab2\dataset\bay horse\1205.jpg;dataset\bay horse\1205.jpg;Bay horse
1206;D:\Programming\AP_Lab2\dataset\bay horse\1206.jpg;dataset\bay horse\1206.jpg;Bay horse
1207;D:\Programming\AP_Lab2\dataset\bay horse\1207.jpg;dataset\bay horse\1207.jpg;Bay horse
1208;D:\Programming\AP_Lab2\dataset\bay horse\1208.jpg;dataset\bay horse\1208.jpg;Bay horse
1209;D:\Programming\AP_Lab2\dataset\bay horse\1209.jpg;dataset\bay horse\1209.jpg;Bay horse
1210;D:\Programming\AP_Lab2\dataset\bay horse\1210.jpg;dataset\bay horse\1210.jpg;Bay horse
1211;D:\Programming\AP_Lab2\dataset\bay horse\1211.jpg;dataset\bay horse\1211.jpg;Bay horse
1212;D:\Programming\AP_Lab2\dataset\bay horse\1212.jpg;dataset\bay horse\1212.jpg;Bay horse
1213;D:\Programming\AP_Lab2\dataset\bay horse\1213.jpg;dataset\bay horse\1213.jpg;Bay horse
1214;D:\Programming\AP_Lab2\dataset\bay horse\1214.jpg;dataset\bay horse\1214.jpg;Bay horse
1215;D:\Programming\AP_Lab2\dataset\bay horse\1215.jpg;dataset\bay horse\1215.jpg;Bay horse
1216;D:\Programming\AP_Lab2\dataset\bay horse\1216.jpg;dataset\bay horse\1216.jpg;Bay horse
1217;D:\Programming\AP_Lab2\dataset\bay horse\1217.jpg;dataset\bay horse\1217.jpg;Bay horse
1218;D:\Programming\AP_Lab2\dataset\bay horse\1218.jpg;dataset\bay horse\1218.jpg;Bay horse
1219;D:\Programming\AP_Lab2\dataset\bay horse\1219.jpg;dataset\bay horse\1219.jpg;Bay horse
1220;D:\Programming\AP_Lab2\dataset\bay horse\1220.jpg;dataset\bay horse\1220.jpg;Bay horse
1221;D:\Programming\AP_Lab2\dataset\bay horse\1221.jpg;dataset\bay horse\1221.jpg;Bay horse
1222;D:\Programming\AP_Lab2\dataset\bay horse\1222.jpg;dataset\bay horse\1222.jpg;Bay horse
1223;D:\Programming\AP_Lab2\dataset\bay horse\1223.jpg;dataset\bay horse\1223.jpg;Bay horse
1224;D:\Programming\AP_Lab2\dataset\bay horse\1224.jpg;dataset\bay horse\1224.jpg;Bay horse
1225;D:\Programming\AP_Lab2\dataset\bay horse\1225.jpg;dataset\bay horse\1225.jpg;Bay horse
1226;D:\Programming\AP_Lab2\dataset\bay horse\1226.jpg;dataset\bay horse\1226.jpg;Bay horse
1227;D:\Programming\AP_Lab2\dataset\bay horse\1227.jpg;dataset\bay horse\1227.jpg;Bay horse
1228;D:\Programming\AP_Lab2\dataset\bay horse\1228.jpg;dataset\bay horse\1228.jpg;Bay horse
1229;D:\Programming\AP_Lab2\dataset\bay horse\1229.jpg;dataset\bay horse\1229.jpg;Bay horse
1230;D:\Programming\AP_Lab2\dataset\bay horse\1230.jpg;dataset\bay horse\1230.jpg;Bay horse
1231;D:\Programming\AP_Lab2\dataset\bay horse\1231.jpg;dataset\bay horse\1231.jpg;Bay horse
1232;D:\Programming\AP_Lab2\dataset\bay horse\1232.jpg;dataset\bay horse\1232.jpg;Bay horse
1233;D:\Programming\AP_Lab2\dataset\bay horse\1233.jpg;dataset\bay horse\1233.jpg;Bay horse
1234;D:\Programming\AP_Lab2\dataset\bay horse\1234.jpg;dataset\bay horse\1234.jpg;Bay horse
1235;D:\Programming\AP_Lab2\dataset\bay horse\1235.jpg;dataset\bay horse\1235.jpg;Bay horse
1236;D:\Programming\AP_Lab2\dataset\bay horse\1236.jpg;dataset\bay horse\1236.jpg;Bay horse
1237;D:\Programming\AP_Lab2\dataset\bay horse\1237.jpg;dataset\bay horse\1237.jpg;Bay horse
1238;D:\Programming\AP_Lab2\dataset\zebra\0000.jpg;dataset\zebra\0000.jpg;Zebra
1239;D:\Programming\AP_Lab2\dataset\zebra\0001.jpg;dataset\zebra\0001.jpg;Zebra
1240;D:\Programming\AP_Lab2\dataset\zebra\0002.jpg;dataset\zebra\0002.jpg;Zebra
1241;D:\Programming\AP_Lab2\dataset\zebra\0003.jpg;dataset\zebra\0003.jpg;Zebra
1242;D:\Programming\AP_Lab2\dataset\zebra\0004.jpg;dataset\zebra\0004.jpg;Zebra
1243;D:\Programming\AP_Lab2\dataset\zebra\0005.jpg;dataset\zebra\0005.jpg;Zebra
1244;D:\Programming\AP_Lab2\dataset\zebra\0006.jpg;dataset\zebra\0006.jpg;Zebra
1245;D:\Programming\AP_Lab2\dataset\zebra\0007.jpg;dataset\zebra\0007.jpg;Zebra
1246;D:\Programming\AP_Lab2\dataset\zebra\0008.jpg;dataset\zebra\0008.jpg;Zebra
1247;D:\Programming\AP_Lab2\dataset\zebra\0009.jpg;dataset\zebra\0009.jpg;Zebra
1248;D:\Programming\AP_Lab2\dataset\zebra\0010.jpg;dataset\zebra\0010.jpg;Zebra
1249;D:\Programming\AP_Lab2\dataset\zebra\0011.jpg;dataset\zebra\0011.jpg;Zebra
1250;D:\Programming\AP_Lab2\dataset\zebra\0012.jpg;dataset\zebra\0012.jpg;Zebra
1251;D:\Programming\AP_Lab2\dataset\zebra\0013.jpg;dataset\zebra\0013.jpg;Zebra
1252;D:\Programming\AP_Lab2\dataset\zebra\0014.jpg;dataset\zebra\0014.jpg;Zebra
1253;D:\Programming\AP_Lab2\dataset\zebra\0015.jpg;dataset\zebra\0015.jpg;Zebra
1254;D:\Programming\AP_Lab2\dataset\zebra\0016.jpg;dataset\zebra\0016.jpg;Zebra
1255;D:\Programming\AP_Lab2\dataset\zebra\0017.jpg;dataset\zebra\0017.jpg;Zebra
1256;D:\Programming\AP_Lab2\dataset\zebra\0018.jpg;dataset\zebra\0018.jpg;Zebra
1257;D:\Programming\AP_Lab2\dataset\zebra\0019.jpg;dataset\zebra\0019.jpg;Zebra
1258;D:\Programming\AP_Lab2\dataset\zebra\0020.jpg;dataset\zebra\0020.jpg;Zebra
1259;D:\Programming\AP_Lab2\dataset\zebra\0021.jpg;dataset\zebra\0021.jpg;Zebra
1260;D:\Programming\AP_Lab2\dataset\zebra\0022.jpg;dataset\zebra\0022.jpg;Zebra
1261;D:\Programming\AP_Lab2\dataset\zebra\0023.jpg;dataset\zebra\0023.jpg;Zebra
1262;D:\Programming\AP_Lab2\dataset\zebra\0024.jpg;dataset\zebra\0024.jpg;Zebra
1263;D:\Programming\AP_Lab2\dataset\zebra\0025.jpg;dataset\zebra\0025.jpg;Zebra
1264;D:\Programming\AP_Lab2\dataset\zebra\0026.jpg;dataset\zebra\0026.jpg;Zebra
1265;D:\Programming\AP_Lab2\dataset\zebra\0027.jpg;dataset\zebra\0027.jpg;Zebra
1266;D:\Programming\AP_Lab2\dataset\zebra\0028.jpg;dataset\zebra\0028.jpg;Zebra
1267;D:\Programming\AP_Lab2\dataset\zebra\0029.jpg;dataset\zebra\0029.jpg;Zebra
1268;D:\Programming\AP_Lab2\dataset\zebra\0030.jpg;dataset\zebra\0030.jpg;Zebra
1269;D:\Programming\AP_Lab2\dataset\zebra\0031.jpg;dataset\zebra\0031.jpg;Zebra
1270;D:\Programming\AP_Lab2\dataset\zebra\0032.jpg;dataset\zebra\0032.jpg;Zebra
1271;D:\Programming\AP_Lab2\dataset\zebra\0033.jpg;dataset\zebra\0033.jpg;Zebra
1272;D:\Programming\AP_Lab2\dataset\zebra\0034.jpg;dataset\zebra\0034.jpg;Zebra
1273;D:\Programming\AP_Lab2\dataset\zebra\0035.jpg;dataset\zebra\0035.jpg;Zebra
1274;D:\Programming\AP_Lab2\dataset\zebra\0036.jpg;dataset\zebra\0036.jpg;Zebra
1275;D:\Programming\AP_Lab2\dataset\zebra\0037.jpg;dataset\zebra\0037.jpg;Zebra
1276;D:\Programming\AP_Lab2\dataset\zebra\0038.jpg;dataset\zebra\0038.jpg;Zebra
1277;D:\Programming\AP_Lab2\dataset\zebra\0039.jpg;dataset\zebra\0039.jpg;Zebra
1278;D:\Programming\AP_Lab2\dataset\zebra\0040.jpg;dataset\zebra\0040.jpg;Zebra
1279;D:\Programming\AP_Lab2\dataset\zebra\0041.jpg;dataset\zebra\0041.jpg;Zebra
1280;D:\Programming\AP_Lab2\dataset\zebra\0042.jpg;dataset\zebra\0042.jpg;Zebra
1281;D:\Programming\AP_Lab2\dataset\zebra\0043.jpg;dataset\zebra\0043.jpg;Zebra
1282;D:\Programming\AP_Lab2\dataset\zebra\0044.jpg;dataset\zebra\0044.jpg;Zebra
1283;D:\Programming\AP_Lab2\dataset\zebra\0045.jpg;dataset\zebra\0045.jpg;Zebra
1284;D:\Programming\AP_Lab2\dataset\zebra\0046.jpg;dataset\zebra\0046.jpg;Zebra
1285;D:\Programming\AP_Lab2\dataset\zebra\0047.jpg;dataset\zebra\0047.jpg;Zebra
1286;D:\Programming\AP_Lab2\dataset\zebra\0048.jpg;dataset\zebra\0048.jpg;Zebra
1287;D:\Programming\AP_Lab2\dataset\zebra\0049.jpg;dataset\zebra\0049.jpg;Zebra
1288;D:\Programming\AP_Lab2\dataset\zebra\0050.jpg;dataset\zebra\0050.jpg;Zebra
1289;D:\Programming\AP_Lab2\dataset\zebra\0051.jpg;dataset\zebra\0051.jpg;Zebra
1290;D:\Programming\AP_Lab2\dataset\zebra\0052.jpg;dataset\zebra\0052.jpg;Zebra
1291;D:\Programming\AP_Lab2\dataset\zebra\0053.jpg;dataset\zebra\0053.jpg;Zebra
1292;D:\Programming\AP_Lab2\dataset\zebra\0054.jpg;dataset\zebra\0054.jpg;Zebra
1293;D:\Programming\AP_Lab2\dataset\zebra\0055.jpg;dataset\zebra\0055.jpg;Zebra
1294;D:\Programming\AP_Lab2\dataset\zebra\0056.jpg;dataset\zebra\0056.jpg;Zebra
1295;D:\Programming\AP_Lab2\dataset\zebra\0057.jpg;dataset\zebra\0057.jpg;Zebra
1296;D:\Programming\AP_Lab2\dataset\zebra\0058.jpg;dataset\zebra\0058.jpg;Zebra
1297;D:\Programming\AP_Lab2\dataset\zebra\0059.jpg;dataset\zebra\0059.jpg;Zebra
1298;D:\Programming\AP_Lab2\dataset\zebra\0060.jpg;dataset\zebra\0060.jpg;Zebra
1299;D:\Programming\AP_Lab2\dataset\zebra\0061.jpg;dataset\zebra\0061.jpg;Zebra
1300;D:\Programming\AP_Lab2\dataset\zebra\0062.jpg;dataset\zebra\0062.jpg;Zebra
1301;D:\Programming\AP_Lab2\dataset\zebra\0063.jpg;dataset\zebra\0063.jpg;Zebra
1302;D:\Programming\AP_Lab2\dataset\zebra\0064.jpg;dataset\zebra\0064.jpg;Zebra
1303;D:\Programming\AP_Lab2\dataset\zebra\0065.jpg;dataset\zebra\0065.jpg;Zebra
1304;D:\Programming\AP_Lab2\dataset\zebra\0066.jpg;dataset\zebra\0066.jpg;Zebra
1305;D:\Programming\AP_Lab2\dataset\zebra\0067.jpg;dataset\zebra\0067.jpg;Zebra
1306;D:\Programming\AP_Lab2\dataset\zebra\0068.jpg;dataset\zebra\0068.jpg;Zebra
1307;D:\Programming\AP_Lab2\dataset\zebra\0069.jpg;dataset\zebra\0069.jpg;Zebra
1308;D:\Programming\AP_Lab2\dataset\zebra\0070.jpg;dataset\zebra\0070.jpg;Zebra
1309;D:\Programming\AP_Lab2\dataset\zebra\0071.jpg;dataset\zebra\0071.jpg;Zebra
1310;D:\Programming\AP_Lab2\dataset\zebra\0072.jpg;dataset\zebra\0072.jpg;Zebra
1311;D:\Programming\AP_Lab2\dataset\zebra\0073.jpg;dataset\zebra\0073.jpg;Zebra
1312;D:\Programming\AP_Lab2\dataset\zebra\0074.jpg;dataset\zebra\0074.jpg;Zebra
1313;D:\Programming\AP_Lab2\dataset\zebra\0075.jpg;dataset\zebra\0075.jpg;Zebra
1314;D:\Programming\AP_Lab2\dataset\zebra\0076.jpg;dataset\zebra\0076.jpg;Zebra
1315;D:\Programming\AP_Lab2\dataset\zebra\0077.jpg;dataset\zebra\0077.jpg;Zebra
1316;D:\Programming\AP_Lab2\dataset\zebra\0078.jpg;dataset\zebra\0078.jpg;Zebra
1317;D:\Programming\AP_Lab2\dataset\zebra\0079.jpg;dataset\zebra\0079.jpg;Zebra
1318;D:\Programming\AP_Lab2\dataset\zebra\0080.jpg;dataset\zebra\0080.jpg;Zebra
1319;D:\Programming\AP_Lab2\dataset\zebra\0081.jpg;dataset\zebra\0081.jpg;Zebra
1320;D:\Programming\AP_Lab2\dataset\zebra\0082.jpg;dataset\zebra\0082.jpg;Zebra
1321;D:\Programming\AP_Lab2\dataset\zebra\0083.jpg;dataset\zebra\0083.jpg;Zebra
1322;D:\Programming\AP_Lab2\dataset\zebra\0084.jpg;dataset\zebra\0084.jpg;Zebra
1323;D:\Programming\AP_Lab2\dataset\zebra\0085.jpg;dataset\zebra\0085.jpg;Zebra
1324;D:\Programming\AP_Lab2\dataset\zebra\0086.jpg;dataset\zebra\0086.jpg;Zebra
1325;D:\Programming\AP_Lab2\dataset\zebra\0087.jpg;dataset\zebra\0087.jpg;Zebra
1326;D:\Programming\AP_Lab2\dataset\zebra\0088.jpg;dataset\zebra\0088.jpg;Zebra
1327;D:\Programming\AP_Lab2\dataset\zebra\0089.jpg;dataset\zebra\0089.jpg;Zebra
1328;D:\Programming\AP_Lab2\dataset\zebra\0090.jpg;dataset\zebra\0090.jpg;Zebra
1329;D:\Programming\AP_Lab2\dataset\zebra\0091.jpg;dataset\zebra\0091.jpg;Zebra
1330;D:\Programming\AP_Lab2\dataset\zebra\0092.jpg;dataset\zebra\0092.jpg;Zebra
1331;D:\Programming\AP_Lab2\dataset\zebra\0093.jpg;dataset\zebra\0093.jpg;Zebra
1332;D:\Programming\AP_Lab2\dataset\zebra\0094.jpg;dataset\zebra\0094.jpg;Zebra
1333;D:\Programming\AP_Lab2\dataset\zebra\0095.jpg;dataset\zebra\0095.jpg;Zebra
1334;D:\Programming\AP_Lab2\dataset\zebra\0096.jpg;dataset\zebra\0096.jpg;Zebra
1335;D:\Programming\AP_Lab2\dataset\zebra\0097.jpg;dataset\zebra\0097.jpg;Zebra
1336;D:\Programming\AP_Lab2\dataset\zebra\0098.jpg;dataset\zebra\0098.jpg;Zebra
1337;D:\Programming\AP_Lab2\dataset\zebra\0099.jpg;dataset\zebra\0099.jpg;Zebra
1338;D:\Programming\AP_Lab2\dataset\zebra\0100.jpg;dataset\zebra\0100.jpg;Zebra
1339;D:\Programming\AP_Lab2\dataset\zebra\0101.jpg;dataset\zebra\0101.jpg;Zebra
1340;D:\Programming\AP_Lab2\dataset\zebra\0102.jpg;dataset\zebra\0102.jpg;Zebra
1341;D:\Programming\AP_Lab2\dataset\zebra\0103.jpg;dataset\zebra\0103.jpg;Zebra
1342;D:\Programming\AP_Lab2\dataset\zebra\0104.jpg;dataset\zebra\0104.jpg;Zebra
1343;D:\Programming\AP_Lab2\dataset\zebra\0105.jpg;dataset\zebra\0105.jpg;Zebra
1344;D:\Programming\AP_Lab2\dataset\zebra\0106.jpg;dataset\zebra\0106.jpg;Zebra
1345;D:\Programming\AP_Lab2\dataset\zebra\0107.jpg;dataset\zebra\0107.jpg;Zebra
1346;D:\Programming\AP_Lab2\dataset\zebra\0108.jpg;dataset\zebra\0108.jpg;Zebra
1347;D:\Programming\AP_Lab2\dataset\zebra\0109.jpg;dataset\zebra\0109.jpg;Zebra
1348;D:\Programming\AP_Lab2\dataset\zebra\0110.jpg;dataset\zebra\0110.jpg;Zebra
1349;D:\Programming\AP_Lab2\dataset\zebra\0111.jpg;dataset\zebra\0111.jpg;Zebra
1350;D:\Programming\AP_Lab2\dataset\zebra\0112.jpg;dataset\zebra\0112.jpg;Zebra
1351;D:\Programming\AP_Lab2\dataset\zebra\0113.jpg;dataset\zebra\0113.jpg;Zebra
1352;D:\Programming\AP_Lab2\dataset\zebra\0114.jpg;dataset\zebra\0114.jpg;Zebra
1353;D:\Programming\AP_Lab2\dataset\zebra\0115.jpg;dataset\zebra\0115.jpg;Zebra
1354;D:\Programming\AP_Lab2\dataset\zebra\0116.jpg;dataset\zebra\0116.jpg;Zebra
1355;D:\Programming\AP_Lab2\dataset\zebra\0117.jpg;dataset\zebra\0117.jpg;Zebra
1356;D:\Programming\AP_Lab2\dataset\zebra\0118.jpg;dataset\zebra\0118.jpg;Zebra
1357;D:\Programming\AP_Lab2\dataset\zebra\0119.jpg;dataset\zebra\0119.jpg;Zebra
1358;D:\Programming\AP_Lab2\dataset\zebra\0120.jpg;dataset\zebra\0120.jpg;Zebra
1359;D:\Programming\AP_Lab2\dataset\zebra\0121.jpg;dataset\zebra\0121.jpg;Zebra
1360;D:\Programming\AP_Lab2\dataset\zebra\0122.jpg;dataset\zebra\0122.jpg;Zebra
1361;D:\Programming\AP_Lab2\dataset\zebra\0123.jpg;dataset\zebra\0123.jpg;Zebra
1362;D:\Programming\AP_Lab2\dataset\zebra\0124.jpg;dataset\zebra\0124.jpg;Zebra
1363;D:\Programming\AP_Lab2\dataset\zebra\0125.jpg;dataset\zebra\0125.jpg;Zebra
1364;D:\Programming\AP_Lab2\dataset\zebra\0126.jpg;dataset\zebra\0126.jpg;Zebra
1365;D:\Programming\AP_Lab2\dataset\zebra\0127.jpg;dataset\zebra\0127.jpg;Zebra
1366;D:\Programming\AP_Lab2\dataset\zebra\0128.jpg;dataset\zebra\0128.jpg;Zebra
1367;D:\Programming\AP_Lab2\dataset\zebra\0129.jpg;dataset\zebra\0129.jpg;Zebra
